decimalLatitude	decimalLongitude	date	language	license	modified	publisher	decimalLatitude	decimalLongitude	type	institutionID	collectionID	datasetID	institutionCode	collectionCode	datasetName	ownerInstitutionCode	basisOfRecord	informationWithheld	gbifID	accessRights	occurrenceID	catalogNumber	recordNumber	recordedBy	recordedByID	individualCount	organismQuantity	organismQuantityType	sex	lifeStage	reproductiveCondition	caste	behavior	vitality	establishmentMeans	degreeOfEstablishment	pathway	georeferenceVerificationStatus	occurrenceStatus	preparations	disposition	associatedOccurrences	associatedReferences	associatedSequences	associatedTaxa	otherCatalogNumbers	occurrenceRemarks	organismID	organismName	organismScope	associatedOrganisms	previousIdentifications	organismRemarks	materialEntityID	materialEntityRemarks	verbatimLabel	materialSampleID	eventID	parentEventID	eventType	fieldNumber	date	eventTime	startDayOfYear	endDayOfYear	year	month	day	verbatimEventDate	habitat	samplingProtocol	sampleSizeValue	sampleSizeUnit	samplingEffort	fieldNotes	eventRemarks	locationID	higherGeographyID	higherGeography	continent	waterBody	islandGroup	island	countryCode	stateProvince	county	municipality	locality	verbatimLocality	verbatimElevation	verticalDatum	verbatimDepth	minimumDistanceAboveSurfaceInMeters	maximumDistanceAboveSurfaceInMeters	locationAccordingTo	locationRemarks			coordinateUncertaintyInMeters	coordinatePrecision	pointRadiusSpatialFit	verbatimCoordinateSystem	verbatimSRS	footprintWKT	footprintSRS	footprintSpatialFit	georeferencedBy	georeferencedDate	georeferenceProtocol	georeferenceSources	georeferenceRemarks	geologicalContextID	earliestEonOrLowestEonothem	latestEonOrHighestEonothem	earliestEraOrLowestErathem	latestEraOrHighestErathem	earliestPeriodOrLowestSystem	latestPeriodOrHighestSystem	earliestEpochOrLowestSeries	latestEpochOrHighestSeries	earliestAgeOrLowestStage	latestAgeOrHighestStage	lowestBiostratigraphicZone	highestBiostratigraphicZone	lithostratigraphicTerms	group	formation	member	bed	identificationID	verbatimIdentification	identificationQualifier	typeStatus	identifiedBy	identifiedByID	dateIdentified	identificationReferences	identificationVerificationStatus	identificationRemarks	taxonID	scientificNameID	acceptedNameUsageID	parentNameUsageID	originalNameUsageID	nameAccordingToID	namePublishedInID	taxonConceptID	scientificName	acceptedNameUsage	parentNameUsage	originalNameUsage	nameAccordingTo	namePublishedIn	namePublishedInYear	higherClassification	kingdom	phylum	class	order	superfamily	family	subfamily	tribe	subtribe	genus	genericName	subgenus	infragenericEpithet	specificEpithet	infraspecificEpithet	cultivarEpithet	taxonRank	verbatimTaxonRank	vernacularName	nomenclaturalCode	taxonomicStatus	nomenclaturalStatus	taxonRemarks	datasetKey	publishingCountry	lastInterpreted	elevation	elevationAccuracy	depth	depthAccuracy	distanceFromCentroidInMeters	issue	mediaType	hasCoordinate	hasGeospatialIssues	taxonKey	acceptedTaxonKey	kingdomKey	phylumKey	classKey	orderKey	familyKey	genusKey	subgenusKey	speciesKey	species	acceptedScientificName	verbatimScientificName	typifiedName	protocol	lastParsed	lastCrawled	repatriated	relativeOrganismQuantity	projectId	isSequenced	gbifRegion	publishedByGbifRegion	level0Gid	level0Name	level1Gid	level1Name	level2Gid	level2Name	level3Gid	level3Name	iucnRedListCategory
24.018152	-99.972866	8/26/04		CC_BY_NC_4_0	2024-12-19T16:58:43Z		24.018152	-99.972866					iNaturalist	Observations	iNaturalist research-grade observations		HUMAN_OBSERVATION	Coordinate uncertainty increased to 30112m to protect threatened taxon	891155243		http://conabio.inaturalist.org/observations/273678	273678		lobo_de_la_sierra										dead					PRESENT																							5/17/10		137	137	2010	5	17	5/17/10											NORTH_AMERICA				MX	Nuevo León				"Nuevo León, MX"										30112																															443315				lobo_de_la_sierra		2013-05-20T23:03:19				41970								"Panthera onca (Linnaeus, 1758)"								Animalia	Chordata	Mammalia	Carnivora		Felidae				Panthera	Panthera			onca			SPECIES				ACCEPTED			50c9509d-22c7-4a22-a47d-8c48425ef4a7	MX	2025-02-16T12:07:16.580Z						COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED	StillImage	TRUE	FALSE	5219426	5219426	1	44	359	732	9703	2435194		5219426	Panthera onca	"Panthera onca (Linnaeus, 1758)"	Panthera onca		DWC_ARCHIVE	2025-02-16T12:07:16.580Z	2025-02-16T04:52:36.717Z	FALSE		https://www.inaturalist.org/projects/diversidad-biologica-de-la-gran-sierra-plegada;https://www.inaturalist.org/projects/biodiversidad-de-nuevo-leon-mexico;https://www.inaturalist.org/projects/cites-en-mexico;https://www.inaturalist.org/projects/skulls-and-bones;https://www.inaturalist.org/projects/mamiferos-silvestres-de-mexico;https://www.inaturalist.org/projects/procer-especies-prioritarias-pace	FALSE	LATIN_AMERICA	LATIN_AMERICA	MEX	México	MEX.19_1	Nuevo León	MEX.19.6_2	Aramberri			NT
9.95	-84	3/22/40		CC_BY_NC_4_0			9.95	-84					MHNG	"Mammals housed at MHNG, Geneva"			PRESERVED_SPECIMEN		865739381			MHNG-MAM-859.042		Ch. d’Eternod															PRESENT																																									NORTH_AMERICA				CR																																																																"Panthera onca (Linnaeus, 1758)"								Animalia	Chordata	Mammalia	Carnivora		Felidae				Panthera	Panthera			onca			SPECIES				ACCEPTED			5a659248-1f70-11e3-b2c5-00145eb45e9a	CH	2025-01-31T20:54:55.184Z						GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;RECORDED_DATE_INVALID;COLLECTION_MATCH_NONE;INSTITUTION_MATCH_FUZZY		TRUE	FALSE	5219426	5219426	1	44	359	732	9703	2435194		5219426	Panthera onca	"Panthera onca (Linnaeus, 1758)"	"Panthera onca (Linné, 1758)"		BIOCASE	2025-01-31T20:54:55.184Z	2025-01-18T01:45:03.531Z	TRUE			FALSE	LATIN_AMERICA	EUROPE	CRI	Costa Rica	CRI.7_1	San José	CRI.7.10_1	Montes de Oca	CRI.7.10.4_1	San Rafael	NT
		3/22/40	en	CC0_1_0	2013-08-07T00:00:00Z				PhysicalObject	urn:lsid:biocol.org:col:34925			AMNH	Mammals			PRESERVED_SPECIMEN		859536171	http://www.vertnet.org/resources/norms.html	urn:catalog:AMNH:Mammals:MO-2306	MO-2306	1/15/1890			1			Female						native				PRESENT	"Skull, Cranium and Mandible, Not Mounted"																																							North America;Mexico;Colima;;;;;	NORTH_AMERICA				MX	Colima				North America; Mexico; Colima; ; ; ; ; ; ; ;																																																											"Panthera onca hernandesii (J.E.Gray, 1857)"							Animalia;Chordata;Mammalia;Carnivora;Felidae;Panthera	Animalia	Chordata	Mammalia	Carnivora		Felidae				Panthera	Panthera			onca	hernandesii		SUBSPECIES			ICZN	ACCEPTED			96ca66b4-f762-11e1-a439-00145eb45e9a	US	2025-02-02T02:06:10.324Z						TAXON_MATCH_FUZZY		FALSE	FALSE	5219427	5219427	1	44	359	732	9703	2435194		5219426	Panthera onca	"Panthera onca hernandesii (J.E.Gray, 1857)"	Panthera onca hernandezii		EML	2025-02-02T02:06:10.324Z	2025-01-18T11:15:25.958Z	TRUE			FALSE	LATIN_AMERICA	NORTH_AMERICA									
		7/27/09	en	CC0_1_0	2013-08-07T00:00:00Z				PhysicalObject	urn:lsid:biocol.org:col:34925			AMNH	Mammals			PRESERVED_SPECIMEN		859535018	http://www.vertnet.org/resources/norms.html	urn:catalog:AMNH:Mammals:M-146602	M-146602		G. Fairweather		1			Indeterminate						native				PRESENT	"Skull, Cranium and Mandible, Not Mounted"																						9/2/49		245	245	1949	9	2	9/2/49										North America;Belize;Orange Walk District;Hill Bank;;;;	NORTH_AMERICA				BZ	Orange Walk District	Hill Bank		New River Lagoon	North America; Belize; Orange Walk District; Hill Bank; ; ; ; ; ; ; North America; Belize; Orange Walk District; Hill Bank; ; ; ; ; ; ; New River Lagoon																																																											"Panthera onca goldmani (Mearns, 1901)"							Animalia;Chordata;Mammalia;Carnivora;Felidae;Panthera	Animalia	Chordata	Mammalia	Carnivora		Felidae				Panthera	Panthera			onca	goldmani		SUBSPECIES			ICZN	ACCEPTED			96ca66b4-f762-11e1-a439-00145eb45e9a	US	2025-02-02T02:06:11.883Z								FALSE	FALSE	5219430	5219430	1	44	359	732	9703	2435194		5219426	Panthera onca	"Panthera onca goldmani (Mearns, 1901)"	Panthera onca goldmani		EML	2025-02-02T02:06:11.883Z	2025-01-18T11:15:25.958Z	TRUE			FALSE	LATIN_AMERICA	NORTH_AMERICA									
		8/16/04	en	CC0_1_0	2013-08-07T00:00:00Z				PhysicalObject	urn:lsid:biocol.org:col:34925			AMNH	Mammals			PRESERVED_SPECIMEN		859499484	http://www.vertnet.org/resources/norms.html	urn:catalog:AMNH:Mammals:M-29445	M-29445	457	W. B. Richardson		1			Indeterminate						native				PRESENT																							2/7/09		38	38	1909	2	7	2/7/09										North America;Nicaragua;Jinotega;San Rafael del Norte;;;;	NORTH_AMERICA				NI	Jinotega	San Rafael del Norte			North America; Nicaragua; Jinotega; San Rafael del Norte; ; ; ; ; ; ;																																																											"Panthera onca centralis (Mearns, 1901)"							Animalia;Chordata;Mammalia;Carnivora;Felidae;Panthera	Animalia	Chordata	Mammalia	Carnivora		Felidae				Panthera	Panthera			onca	centralis		SUBSPECIES			ICZN	ACCEPTED			96ca66b4-f762-11e1-a439-00145eb45e9a	US	2025-02-02T02:06:09.072Z								FALSE	FALSE	5219432	5219432	1	44	359	732	9703	2435194		5219426	Panthera onca	"Panthera onca centralis (Mearns, 1901)"	Panthera onca centralis		EML	2025-02-02T02:06:09.072Z	2025-01-18T11:15:25.958Z	TRUE			FALSE	LATIN_AMERICA	NORTH_AMERICA									
		1/1/50	en	CC0_1_0	2013-08-07T00:00:00Z				PhysicalObject	urn:lsid:biocol.org:col:34925			AMNH	Mammals			PRESERVED_SPECIMEN		859447376	http://www.vertnet.org/resources/norms.html	urn:catalog:AMNH:Mammals:M-18061	M-18061				1			Indeterminate						native				PRESENT	"Skull, Cranium and Mandible, Not Mounted"																																							North America;Mexico;Coahuila de Zaragoza;Frontera;;;;	NORTH_AMERICA				MX	Coahuila de Zaragoza	Frontera			North America; Mexico; Coahuila de Zaragoza; Frontera; ; ; ; ; ; ;																																																											"Panthera onca veraecrucis (Nelson & Goldman, 1933)"							Animalia;Chordata;Mammalia;Carnivora;Felidae;Panthera	Animalia	Chordata	Mammalia	Carnivora		Felidae				Panthera	Panthera			onca	veraecrucis		SUBSPECIES			ICZN	ACCEPTED			96ca66b4-f762-11e1-a439-00145eb45e9a	US	2025-02-02T02:06:08.422Z								FALSE	FALSE	8745222	8745222	1	44	359	732	9703	2435194		5219426	Panthera onca	"Panthera onca veraecrucis (Nelson & Goldman, 1933)"	Panthera onca veraecrucis		EML	2025-02-02T02:06:08.422Z	2025-01-18T11:15:25.958Z	TRUE			FALSE	LATIN_AMERICA	NORTH_AMERICA									
		2/11/59	en	CC0_1_0	2013-08-07T00:00:00Z				PhysicalObject	urn:lsid:biocol.org:col:34925			AMNH	Mammals			PRESERVED_SPECIMEN		859443800	http://www.vertnet.org/resources/norms.html	urn:catalog:AMNH:Mammals:M-273249	M-273249	13	Muller; Rudin		1			Indeterminate						native				PRESENT								Note in catalog: Boone & Crockett Club															1/1/59		1	1	1959	1	1	1/1/59										North America;Mexico;Nayarit;;;;;	NORTH_AMERICA				MX	Nayarit				North America; Mexico; Nayarit; ; ; ; ; ; ; ;																																																											"Panthera onca hernandesii (J.E.Gray, 1857)"							Animalia;Chordata;Mammalia;Carnivora;Felidae;Panthera	Animalia	Chordata	Mammalia	Carnivora		Felidae				Panthera	Panthera			onca	hernandesii		SUBSPECIES			ICZN	ACCEPTED			96ca66b4-f762-11e1-a439-00145eb45e9a	US	2025-02-02T02:06:16.423Z								FALSE	FALSE	5219427	5219427	1	44	359	732	9703	2435194		5219426	Panthera onca	"Panthera onca hernandesii (J.E.Gray, 1857)"	Panthera onca hernandesii		EML	2025-02-02T02:06:16.423Z	2025-01-18T11:15:25.958Z	TRUE			FALSE	LATIN_AMERICA	NORTH_AMERICA									
		6/10/93	en	CC0_1_0	2013-08-07T00:00:00Z				PhysicalObject	urn:lsid:biocol.org:col:34925			AMNH	Mammals			PRESERVED_SPECIMEN		859435647	http://www.vertnet.org/resources/norms.html	urn:catalog:AMNH:Mammals:M-25011	M-25011	1370	J. H. Batty		1			Female						native				PRESENT	Not Mounted							Note in catalog: female?-GGG															10/10/04		284	284	1904	10	10	10/10/04										North America;Mexico;Sinaloa;Escuinapa;;;;	NORTH_AMERICA				MX	Sinaloa	Escuinapa			North America; Mexico; Sinaloa; Escuinapa; ; ; ; ; ; ;																																																											"Panthera onca hernandesii (J.E.Gray, 1857)"							Animalia;Chordata;Mammalia;Carnivora;Felidae;Panthera	Animalia	Chordata	Mammalia	Carnivora		Felidae				Panthera	Panthera			onca	hernandesii		SUBSPECIES			ICZN	ACCEPTED			96ca66b4-f762-11e1-a439-00145eb45e9a	US	2025-02-02T02:06:08.851Z						TAXON_MATCH_FUZZY		FALSE	FALSE	5219427	5219427	1	44	359	732	9703	2435194		5219426	Panthera onca	"Panthera onca hernandesii (J.E.Gray, 1857)"	Panthera onca hernanxezii		EML	2025-02-02T02:06:08.851Z	2025-01-18T11:15:25.958Z	TRUE			FALSE	LATIN_AMERICA	NORTH_AMERICA									
		6/5/63	en	CC0_1_0	2013-08-07T00:00:00Z				PhysicalObject	urn:lsid:biocol.org:col:34925			AMNH	Mammals			PRESERVED_SPECIMEN		859435642	http://www.vertnet.org/resources/norms.html	urn:catalog:AMNH:Mammals:M-25010	M-25010	1369	J. H. Batty		1			Male						native				PRESENT	Not Mounted							Note in catalog: male?-GGG															10/10/04		284	284	1904	10	10	10/10/04										North America;Mexico;Sinaloa;Escuinapa;;;;	NORTH_AMERICA				MX	Sinaloa	Escuinapa			North America; Mexico; Sinaloa; Escuinapa; ; ; ; ; ; ;																																																											"Panthera onca hernandesii (J.E.Gray, 1857)"							Animalia;Chordata;Mammalia;Carnivora;Felidae;Panthera	Animalia	Chordata	Mammalia	Carnivora		Felidae				Panthera	Panthera			onca	hernandesii		SUBSPECIES			ICZN	ACCEPTED			96ca66b4-f762-11e1-a439-00145eb45e9a	US	2025-02-02T02:06:08.822Z						TAXON_MATCH_FUZZY		FALSE	FALSE	5219427	5219427	1	44	359	732	9703	2435194		5219426	Panthera onca	"Panthera onca hernandesii (J.E.Gray, 1857)"	Panthera onca hernanxezii		EML	2025-02-02T02:06:08.822Z	2025-01-18T11:15:25.958Z	TRUE			FALSE	LATIN_AMERICA	NORTH_AMERICA									
		7/1/63	en	CC0_1_0	2013-08-07T00:00:00Z				PhysicalObject	urn:lsid:biocol.org:col:34925			AMNH	Mammals			PRESERVED_SPECIMEN		859435264	http://www.vertnet.org/resources/norms.html	urn:catalog:AMNH:Mammals:M-25009	M-25009	1354	J. H. Batty		1			Male						native				PRESENT	Not Mounted																						8/26/04		239	239	1904	8	26	8/26/04										North America;Mexico;Sinaloa;Escuinapa;;;;	NORTH_AMERICA				MX	Sinaloa	Escuinapa			North America; Mexico; Sinaloa; Escuinapa; ; ; ; ; ; ;																																																											"Panthera onca hernandesii (J.E.Gray, 1857)"							Animalia;Chordata;Mammalia;Carnivora;Felidae;Panthera	Animalia	Chordata	Mammalia	Carnivora		Felidae				Panthera	Panthera			onca	hernandesii		SUBSPECIES			ICZN	ACCEPTED			96ca66b4-f762-11e1-a439-00145eb45e9a	US	2025-02-02T02:06:08.792Z						TAXON_MATCH_FUZZY		FALSE	FALSE	5219427	5219427	1	44	359	732	9703	2435194		5219426	Panthera onca	"Panthera onca hernandesii (J.E.Gray, 1857)"	Panthera onca hernanxezii		EML	2025-02-02T02:06:08.792Z	2025-01-18T11:15:25.958Z	TRUE			FALSE	LATIN_AMERICA	NORTH_AMERICA									
		2/14/63	en	CC0_1_0	2013-08-07T00:00:00Z				PhysicalObject	urn:lsid:biocol.org:col:34925			AMNH	Mammals			PRESERVED_SPECIMEN		859435089	http://www.vertnet.org/resources/norms.html	urn:catalog:AMNH:Mammals:M-24689	M-24689		J. H. Batty		1			Indeterminate						native				PRESENT	Not Mounted																																							North America;Mexico;Sinaloa;Escuinapa;;;;	NORTH_AMERICA				MX	Sinaloa	Escuinapa			North America; Mexico; Sinaloa; Escuinapa; ; ; ; ; ; ;																																																											"Panthera onca hernandesii (J.E.Gray, 1857)"							Animalia;Chordata;Mammalia;Carnivora;Felidae;Panthera	Animalia	Chordata	Mammalia	Carnivora		Felidae				Panthera	Panthera			onca	hernandesii		SUBSPECIES			ICZN	ACCEPTED			96ca66b4-f762-11e1-a439-00145eb45e9a	US	2025-02-02T02:06:08.836Z						TAXON_MATCH_FUZZY		FALSE	FALSE	5219427	5219427	1	44	359	732	9703	2435194		5219426	Panthera onca	"Panthera onca hernandesii (J.E.Gray, 1857)"	Panthera onca hernandezii		EML	2025-02-02T02:06:08.836Z	2025-01-18T11:15:25.958Z	TRUE			FALSE	LATIN_AMERICA	NORTH_AMERICA									
		3/11/63	en	CC0_1_0	2013-08-07T00:00:00Z				PhysicalObject	urn:lsid:biocol.org:col:34925			AMNH	Mammals			PRESERVED_SPECIMEN		859396373	http://www.vertnet.org/resources/norms.html	urn:catalog:AMNH:Mammals:M-139959	M-139959		L. Woodell		1			Male						native				PRESENT																																								North America;Mexico;;;;;;	NORTH_AMERICA				MX					North America; Mexico; ; ; ; ; ; ; ; ;																																																											"Panthera onca (Linnaeus, 1758)"							Animalia;Chordata;Mammalia;Carnivora;Felidae;Panthera	Animalia	Chordata	Mammalia	Carnivora		Felidae				Panthera	Panthera			onca			SPECIES			ICZN	ACCEPTED			96ca66b4-f762-11e1-a439-00145eb45e9a	US	2025-02-02T02:06:11.763Z								FALSE	FALSE	5219426	5219426	1	44	359	732	9703	2435194		5219426	Panthera onca	"Panthera onca (Linnaeus, 1758)"	Panthera onca		EML	2025-02-02T02:06:11.763Z	2025-01-18T11:15:25.958Z	TRUE			FALSE	LATIN_AMERICA	NORTH_AMERICA									NT
		6/29/62	en	CC0_1_0	2013-08-07T00:00:00Z				PhysicalObject	urn:lsid:biocol.org:col:34925			AMNH	Mammals			PRESERVED_SPECIMEN		859366723	http://www.vertnet.org/resources/norms.html	urn:catalog:AMNH:Mammals:M-219995	M-219995				1			Indeterminate						native				PRESENT																																								North America;Mexico;Yucatan;;;;;	NORTH_AMERICA				MX	Yucatán				North America; Mexico; Yucatan; ; ; ; ; ; ; ;																																																											"Panthera onca (Linnaeus, 1758)"							Animalia;Chordata;Mammalia;Carnivora;Felidae;Panthera	Animalia	Chordata	Mammalia	Carnivora		Felidae				Panthera	Panthera			onca			SPECIES			ICZN	ACCEPTED			96ca66b4-f762-11e1-a439-00145eb45e9a	US	2025-02-02T02:06:13.305Z								FALSE	FALSE	5219426	5219426	1	44	359	732	9703	2435194		5219426	Panthera onca	"Panthera onca (Linnaeus, 1758)"	Panthera onca		EML	2025-02-02T02:06:13.305Z	2025-01-18T11:15:25.958Z	TRUE			FALSE	LATIN_AMERICA	NORTH_AMERICA									NT
		1/15/56	en	CC0_1_0	2013-08-07T00:00:00Z				PhysicalObject	urn:lsid:biocol.org:col:34925			AMNH	Mammals			PRESERVED_SPECIMEN		859366719	http://www.vertnet.org/resources/norms.html	urn:catalog:AMNH:Mammals:M-219994	M-219994				1			Indeterminate						native				PRESENT																																								North America;Mexico;Yucatan;;;;;	NORTH_AMERICA				MX	Yucatán				North America; Mexico; Yucatan; ; ; ; ; ; ; ;																																																											"Panthera onca (Linnaeus, 1758)"							Animalia;Chordata;Mammalia;Carnivora;Felidae;Panthera	Animalia	Chordata	Mammalia	Carnivora		Felidae				Panthera	Panthera			onca			SPECIES			ICZN	ACCEPTED			96ca66b4-f762-11e1-a439-00145eb45e9a	US	2025-02-02T02:06:13.305Z								FALSE	FALSE	5219426	5219426	1	44	359	732	9703	2435194		5219426	Panthera onca	"Panthera onca (Linnaeus, 1758)"	Panthera onca		EML	2025-02-02T02:06:13.305Z	2025-01-18T11:15:25.958Z	TRUE			FALSE	LATIN_AMERICA	NORTH_AMERICA									NT
		6/15/56	en	CC0_1_0	2013-08-07T00:00:00Z				PhysicalObject	urn:lsid:biocol.org:col:34925			AMNH	Mammals			PRESERVED_SPECIMEN		859366715	http://www.vertnet.org/resources/norms.html	urn:catalog:AMNH:Mammals:M-219993	M-219993				1			Indeterminate						native				PRESENT																																								North America;Mexico;Yucatan;;;;;	NORTH_AMERICA				MX	Yucatán				North America; Mexico; Yucatan; ; ; ; ; ; ; ;																																																											"Panthera onca (Linnaeus, 1758)"							Animalia;Chordata;Mammalia;Carnivora;Felidae;Panthera	Animalia	Chordata	Mammalia	Carnivora		Felidae				Panthera	Panthera			onca			SPECIES			ICZN	ACCEPTED			96ca66b4-f762-11e1-a439-00145eb45e9a	US	2025-02-02T02:06:13.301Z								FALSE	FALSE	5219426	5219426	1	44	359	732	9703	2435194		5219426	Panthera onca	"Panthera onca (Linnaeus, 1758)"	Panthera onca		EML	2025-02-02T02:06:13.301Z	2025-01-18T11:15:25.958Z	TRUE			FALSE	LATIN_AMERICA	NORTH_AMERICA									NT
		7/27/53	en	CC0_1_0	2013-08-07T00:00:00Z				PhysicalObject	urn:lsid:biocol.org:col:34925			AMNH	Mammals			PRESERVED_SPECIMEN		859366712	http://www.vertnet.org/resources/norms.html	urn:catalog:AMNH:Mammals:M-219992	M-219992				1			Indeterminate						native				PRESENT																																								North America;Mexico;Yucatan;;;;;	NORTH_AMERICA				MX	Yucatán				North America; Mexico; Yucatan; ; ; ; ; ; ; ;																																																											"Panthera onca (Linnaeus, 1758)"							Animalia;Chordata;Mammalia;Carnivora;Felidae;Panthera	Animalia	Chordata	Mammalia	Carnivora		Felidae				Panthera	Panthera			onca			SPECIES			ICZN	ACCEPTED			96ca66b4-f762-11e1-a439-00145eb45e9a	US	2025-02-02T02:06:13.301Z								FALSE	FALSE	5219426	5219426	1	44	359	732	9703	2435194		5219426	Panthera onca	"Panthera onca (Linnaeus, 1758)"	Panthera onca		EML	2025-02-02T02:06:13.301Z	2025-01-18T11:15:25.958Z	TRUE			FALSE	LATIN_AMERICA	NORTH_AMERICA									NT
		11/15/48	en	CC0_1_0	2013-08-07T00:00:00Z				PhysicalObject	urn:lsid:biocol.org:col:34925			AMNH	Mammals			PRESERVED_SPECIMEN		859366708	http://www.vertnet.org/resources/norms.html	urn:catalog:AMNH:Mammals:M-219991	M-219991				1			Indeterminate						native				PRESENT																																								North America;Mexico;Yucatan;;;;;	NORTH_AMERICA				MX	Yucatán				North America; Mexico; Yucatan; ; ; ; ; ; ; ;																																																											"Panthera onca (Linnaeus, 1758)"							Animalia;Chordata;Mammalia;Carnivora;Felidae;Panthera	Animalia	Chordata	Mammalia	Carnivora		Felidae				Panthera	Panthera			onca			SPECIES			ICZN	ACCEPTED			96ca66b4-f762-11e1-a439-00145eb45e9a	US	2025-02-02T02:06:13.338Z								FALSE	FALSE	5219426	5219426	1	44	359	732	9703	2435194		5219426	Panthera onca	"Panthera onca (Linnaeus, 1758)"	Panthera onca		EML	2025-02-02T02:06:13.338Z	2025-01-18T11:15:25.958Z	TRUE			FALSE	LATIN_AMERICA	NORTH_AMERICA									NT
		5/16/49	en	CC0_1_0	2013-08-07T00:00:00Z				PhysicalObject	urn:lsid:biocol.org:col:34925			AMNH	Mammals			PRESERVED_SPECIMEN		859366704	http://www.vertnet.org/resources/norms.html	urn:catalog:AMNH:Mammals:M-219990	M-219990				1			Indeterminate						native				PRESENT																																								North America;Mexico;Yucatan;;;;;	NORTH_AMERICA				MX	Yucatán				North America; Mexico; Yucatan; ; ; ; ; ; ; ;																																																											"Panthera onca (Linnaeus, 1758)"							Animalia;Chordata;Mammalia;Carnivora;Felidae;Panthera	Animalia	Chordata	Mammalia	Carnivora		Felidae				Panthera	Panthera			onca			SPECIES			ICZN	ACCEPTED			96ca66b4-f762-11e1-a439-00145eb45e9a	US	2025-02-02T02:06:13.305Z								FALSE	FALSE	5219426	5219426	1	44	359	732	9703	2435194		5219426	Panthera onca	"Panthera onca (Linnaeus, 1758)"	Panthera onca		EML	2025-02-02T02:06:13.305Z	2025-01-18T11:15:25.958Z	TRUE			FALSE	LATIN_AMERICA	NORTH_AMERICA									NT
		4/10/49	en	CC0_1_0	2013-08-07T00:00:00Z				PhysicalObject	urn:lsid:biocol.org:col:34925			AMNH	Mammals			PRESERVED_SPECIMEN		859366700	http://www.vertnet.org/resources/norms.html	urn:catalog:AMNH:Mammals:M-219989	M-219989				1			Indeterminate						native				PRESENT																																								North America;Mexico;Yucatan;;;;;	NORTH_AMERICA				MX	Yucatán				North America; Mexico; Yucatan; ; ; ; ; ; ; ;																																																											"Panthera onca (Linnaeus, 1758)"							Animalia;Chordata;Mammalia;Carnivora;Felidae;Panthera	Animalia	Chordata	Mammalia	Carnivora		Felidae				Panthera	Panthera			onca			SPECIES			ICZN	ACCEPTED			96ca66b4-f762-11e1-a439-00145eb45e9a	US	2025-02-02T02:06:13.301Z								FALSE	FALSE	5219426	5219426	1	44	359	732	9703	2435194		5219426	Panthera onca	"Panthera onca (Linnaeus, 1758)"	Panthera onca		EML	2025-02-02T02:06:13.301Z	2025-01-18T11:15:25.958Z	TRUE			FALSE	LATIN_AMERICA	NORTH_AMERICA									NT
		4/6/48	en	CC0_1_0	2013-08-07T00:00:00Z				PhysicalObject	urn:lsid:biocol.org:col:34925			AMNH	Mammals			PRESERVED_SPECIMEN		859352110	http://www.vertnet.org/resources/norms.html	urn:catalog:AMNH:Mammals:M-135929	M-135929	2	L. Woodell		1			Female						native				PRESENT	Not Mounted							Note in catalog: Leg bones															3/22/40		82	82	1940	3	22	3/22/40										North America;Mexico;Sonora;Guaymas;;;;	NORTH_AMERICA				MX	Sonora	Guaymas		"25 miles northeast of Guaymas, Box Canyon, Moreno Station"	"North America; Mexico; Sonora; Guaymas; ; ; ; ; ; ; North America; Mexico; Sonora; Guaymas; ; ; ; ; ; ; 25 miles northeast of Guaymas, Box Canyon, Moreno Station"																																																											"Panthera onca (Linnaeus, 1758)"							Animalia;Chordata;Mammalia;Carnivora;Felidae;Panthera	Animalia	Chordata	Mammalia	Carnivora		Felidae				Panthera	Panthera			onca			SPECIES			ICZN	ACCEPTED			96ca66b4-f762-11e1-a439-00145eb45e9a	US	2025-02-02T02:06:11.807Z								FALSE	FALSE	5219426	5219426	1	44	359	732	9703	2435194		5219426	Panthera onca	"Panthera onca (Linnaeus, 1758)"	Panthera onca		EML	2025-02-02T02:06:11.807Z	2025-01-18T11:15:25.958Z	TRUE			FALSE	LATIN_AMERICA	NORTH_AMERICA									NT
